"Site ID","Latitude","Longitude","Species","DBH"
10154,47.646729208,-122.086015019,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",10
10155,47.6467248846,-122.086007889,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",8
10156,47.6467210417,-122.085933733,"Spruce, Norway (Picea abies)",6
10157,47.6467027875,-122.085920898,"Spruce, Norway (Picea abies)",14
10158,47.6466768473,-122.085940863,"Plum (Prunus species)",11
10159,47.6466787688,-122.08590735,"Plum (Prunus species)",7
10160,47.6466561912,-122.085890951,"Spruce, Norway (Picea abies)",7
10161,47.6466408193,-122.085879542,"Spruce, Norway (Picea abies)",8
10162,47.6466249669,-122.08590022,"Ash (Fraxinus species)",8
10163,47.6466124772,-122.085892377,"Ash (Fraxinus species)",6
10164,47.6466043108,-122.085863142,"Spruce, Norway (Picea abies)",14
10165,47.6465908604,-122.085851733,"Spruce, Norway (Picea abies)",17
10166,47.6465817332,-122.085857438,"Spruce, Norway (Picea abies)",10
10167,47.6465740472,-122.08585102,"Spruce, Norway (Picea abies)",6
10168,47.6465654005,-122.085836047,"Spruce, Norway (Picea abies)",18
10169,47.6465433033,-122.085875264,"Maple, Bigleaf (Acer macrophyllum)",50
10170,47.6465394603,-122.085850307,"Maple, Bigleaf (Acer macrophyllum)",18
10171,47.646521206,-122.085836047,"Maple, Bigleaf (Acer macrophyllum)",15
10172,47.6465125593,-122.085813942,"Spruce, Norway (Picea abies)",6
10173,47.6464765311,-122.08579683,"Cedar, Western Red (Thuja plicata)",45
10174,47.6463501922,-122.085997906,"Spruce, Norway (Picea abies)",9
10175,47.646422729,-122.086054949,"Spruce, Norway (Picea abies)",8
10176,47.6462723711,-122.08607634,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",30
10177,47.6465644397,-122.086174026,"Spruce, Norway (Picea abies)",6
10178,47.6462267352,-122.086034271,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",18
10179,47.646482776,-122.086102723,"Spruce, Norway (Picea abies)",11
10180,47.6464462674,-122.08611627,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",30
10181,47.6466446623,-122.086233921,"Spruce, Norway (Picea abies)",10
10182,47.6462670869,-122.086151209,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",8
10183,47.6465495481,-122.08615834,"Spruce, Norway (Picea abies)",6
10184,47.6463218499,-122.086156913,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",6
10185,47.6464433852,-122.086079905,"Spruce, Norway (Picea abies)",6
10186,47.6466158398,-122.086214669,"Spruce, Norway (Picea abies)",10
10187,47.6464693255,-122.086091314,"Spruce, Norway (Picea abies)",6
10188,47.6463213696,-122.086184009,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",12
10189,47.6462243333,-122.085959402,"Fir, Douglas (Pseudotsuga menziesii)",10
10190,47.6463223303,-122.08597295,"Spruce, Norway (Picea abies)",8
10191,47.6465164022,-122.086130531,"Spruce, Norway (Picea abies)",6
10192,47.6464140822,-122.086082758,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",30
10193,47.646213765,-122.08595655,"Maple, Bigleaf (Acer macrophyllum)",14
10194,47.6462363428,-122.085993628,"Fir, Douglas (Pseudotsuga menziesii)",8
10195,47.6466725239,-122.086251747,"Spruce, Norway (Picea abies)",10
10196,47.6464534731,-122.086082045,"Spruce, Norway (Picea abies)",8
10197,47.6463838185,-122.086026428,"Spruce, Norway (Picea abies)",8
10198,47.6465855762,-122.086191139,"Spruce, Norway (Picea abies)",8
10199,47.6462070397,-122.08593302,"Maple, Bigleaf (Acer macrophyllum)",8
10200,47.6461983929,-122.08595655,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",16
10201,47.6461686095,-122.085961541,"Fir, Douglas (Pseudotsuga menziesii)",28
10202,47.6461724525,-122.08598008,"Fir, Douglas (Pseudotsuga menziesii)",30
10203,47.6461551589,-122.085959402,"Fir, Douglas (Pseudotsuga menziesii)",13
10204,47.6461772563,-122.085903785,"Spruce, Norway (Picea abies)",7
10205,47.646110964,-122.086046393,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",9
10206,47.6461383456,-122.085942289,"Plum (Prunus species)",6
10207,47.6460816609,-122.086031419,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",15
10208,47.6460946311,-122.085997906,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",18
10209,47.6461594823,-122.08583676,"Spruce, Norway (Picea abies)",8
10210,47.6461421887,-122.08587669,"Maple, Bigleaf (Acer macrophyllum)",16
10211,47.6461244146,-122.085895942,"Maple, Bigleaf (Acer macrophyllum)",10
10212,47.6461013565,-122.085908776,"Maple, Bigleaf (Acer macrophyllum)",14
10213,47.6460917489,-122.085885959,"Maple, Bigleaf (Acer macrophyllum)",14
10214,47.6461455513,-122.085813229,"Spruce, Norway (Picea abies)",8
10215,47.6461345026,-122.085800395,"Spruce, Norway (Picea abies)",11
10216,47.6461239343,-122.085785421,"Spruce, Norway (Picea abies)",7
10217,47.6461095229,-122.08582036,"Maple, Bigleaf (Acer macrophyllum)",28
10218,47.6460821413,-122.085803247,"Spruce, Norway (Picea abies)",8
10219,47.6489609743,-122.087597249,"Maple, Scarlet (Acer rubrum 'Armstrong')",1
10220,47.6491742504,-122.087898864,"Pine (Pinus species)",5
10221,47.6492256479,-122.087990846,"Maple, Scarlet (Acer rubrum 'Armstrong')",1
10222,47.6492804078,-122.088062149,"Maple, Scarlet (Acer rubrum 'Armstrong')",1
10223,47.6494081807,-122.087896012,"Maple, Scarlet (Acer rubrum 'Armstrong')",3
10224,47.6492597528,-122.08772203,"Maple, Scarlet (Acer rubrum 'Armstrong')",2
10225,47.6496228961,-122.086959081,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",13
10226,47.6496517168,-122.086937689,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",20
10227,47.6496877428,-122.086922003,"Maple, Bigleaf (Acer macrophyllum)",14
10228,47.6498452961,-122.087147322,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",40
10229,47.6497934188,-122.087034663,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",30
10230,47.6494514121,-122.0872336,"Alder, Red (Alnus rubra)",28
10231,47.6494235519,-122.087284226,"Alder, Red (Alnus rubra)",22
10232,47.6495666955,-122.0876821,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",22
10233,47.6496065643,-122.08758584,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",18
10234,47.6460864647,-122.085838899,"Maple, Bigleaf (Acer macrophyllum)",6
10235,47.6460686907,-122.085819647,"Spruce, Norway (Picea abies)",6
10236,47.6460485147,-122.085842464,"Spruce, Norway (Picea abies)",28
10237,47.646033623,-122.08593302,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",30
10238,47.6459827027,-122.085933733,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",22
10239,47.6460730141,-122.085846742,"Ash (Fraxinus species)",7
10240,47.646013447,-122.085945141,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",18
10241,47.6460682103,-122.085878829,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",40
10242,47.6460283388,-122.085957263,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",20
10243,47.5765691394,-122.006759388,"Planetree, London (Platanus hybrida)",12
10244,47.5764003018,-122.006532642,"Oak (Quercus species)",8
10245,47.5763175663,-122.006624624,"Planetree, London (Platanus hybrida)",14
10246,47.5763420984,-122.006729441,"Planetree, London (Platanus hybrida)",15
10247,47.5763926055,-122.007019647,"Planetree, London (Platanus hybrida)",15
10248,47.5762920722,-122.007058151,"Planetree, London (Platanus hybrida)",15
10249,47.5762790847,-122.007230706,"Planetree, London (Platanus hybrida)",17
10250,47.576263211,-122.007375452,"Planetree, London (Platanus hybrida)",18
10251,47.5762848569,-122.007462443,"Fir, Douglas (Pseudotsuga menziesii)",24
10252,47.5763214145,-122.007439626,"Fir, Douglas (Pseudotsuga menziesii)",26
10253,47.5763507567,-122.007431782,"Fir, Douglas (Pseudotsuga menziesii)",23
10254,47.5763776939,-122.007433922,"Madrone, Pacific (Arbutus menziesii)",6
10255,47.5763555669,-122.007532321,"Fir, Douglas (Pseudotsuga menziesii)",16
10256,47.5763825041,-122.007528042,"Madrone, Pacific (Arbutus menziesii)",6
10257,47.5763998208,-122.007525903,"Fir, Douglas (Pseudotsuga menziesii)",8
10258,47.576334402,-122.007527329,"Madrone, Pacific (Arbutus menziesii)",9
10259,47.5763608582,-122.007592216,"Fir, Douglas (Pseudotsuga menziesii)",19
10260,47.5763945295,-122.007586512,"Fir, Douglas (Pseudotsuga menziesii)",22
10261,47.5763132372,-122.00760719,"Fir, Douglas (Pseudotsuga menziesii)",8
10262,47.5762939963,-122.007622163,"Fir, Douglas (Pseudotsuga menziesii)",18
10263,47.5762939963,-122.007658528,"Fir, Douglas (Pseudotsuga menziesii)",13
10264,47.576310351,-122.007679206,"Fir, Douglas (Pseudotsuga menziesii)",28
10265,47.5763416174,-122.007619311,"Fir, Douglas (Pseudotsuga menziesii)",15
10266,47.5763488327,-122.007606477,"Fir, Douglas (Pseudotsuga menziesii)",6
10267,47.57635701,-122.007620737,"Madrone, Pacific (Arbutus menziesii)",6
10268,47.5763440225,-122.007634998,"Fir, Douglas (Pseudotsuga menziesii)",6
10269,47.5763661494,-122.007634998,"Madrone, Pacific (Arbutus menziesii)",7
10270,47.5763666304,-122.007693467,"Fir, Douglas (Pseudotsuga menziesii)",30
10271,47.5763199714,-122.007754075,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",38
10272,47.5856008694,-122.013258916,"Fir, Douglas (Pseudotsuga menziesii)",13
10273,47.5856662765,-122.013064257,"Fir, Douglas (Pseudotsuga menziesii)",5
10274,47.5856715668,-122.013098483,"Fir, Douglas (Pseudotsuga menziesii)",4
10275,47.5856903232,-122.013119161,"Fir, Douglas (Pseudotsuga menziesii)",5
10276,47.5856273208,-122.012811842,"Tulip Tree (Liriodendron tulipifera)",8
10277,47.5855167057,-122.012635008,"Tulip Tree (Liriodendron tulipifera)",12
10278,47.5855152629,-122.012460314,"Tulip Tree (Liriodendron tulipifera)",11
10279,47.5854479318,-122.012505948,"Tulip Tree (Liriodendron tulipifera)",12
10280,47.5853830053,-122.012394715,"Tulip Tree (Liriodendron tulipifera)",11
10281,47.5854330227,-122.012295602,"Tulip Tree (Liriodendron tulipifera)",10
10282,47.5853214453,-122.012291324,"Tulip Tree (Liriodendron tulipifera)",11
10283,47.5856143356,-122.012207899,"Plum (Prunus species)",5
10284,47.5855628755,-122.012211464,"Plum (Prunus species)",4
10285,47.5856451154,-122.012211464,"Plum (Prunus species)",7
10286,47.5855542187,-122.0120931,"Plum (Prunus species)",9
10287,47.58561145,-122.012104508,"Plum (Prunus species)",6
10288,47.5855864414,-122.013432897,"Fir, Douglas (Pseudotsuga menziesii)",15
10289,47.585655215,-122.012104508,"Plum (Prunus species)",7
10290,47.5849910401,-122.012259238,"Fir, Douglas (Pseudotsuga menziesii)",18
10291,47.5850208584,-122.012191499,"Fir, Douglas (Pseudotsuga menziesii)",20
10292,47.5849602599,-122.01218009,"Fir, Douglas (Pseudotsuga menziesii)",18
10293,47.5856095262,-122.013492079,"Fir, Douglas (Pseudotsuga menziesii)",11
10294,47.5856282827,-122.013390828,"Fir, Douglas (Pseudotsuga menziesii)",17
10295,47.5856715668,-122.013397245,"Fir, Douglas (Pseudotsuga menziesii)",32
10296,47.5856984992,-122.013560531,"Fir, Douglas (Pseudotsuga menziesii)",14
10297,47.5856792618,-122.013514896,"Fir, Douglas (Pseudotsuga menziesii)",23
10298,47.5857182175,-122.013526305,"Fir, Douglas (Pseudotsuga menziesii)",27
10299,47.5760499527,-122.009523233,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",25
10300,47.5761028652,-122.009491859,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",20
10301,47.5760855484,-122.009534642,"Plum (Prunus species)",6
10302,47.5761172959,-122.00954605,"Plum (Prunus species)",25
10303,47.5761322076,-122.009509685,"Maple, Bigleaf (Acer macrophyllum)",6
10304,47.5761680844,-122.009417927,"Maple, Bigleaf (Acer macrophyllum)",28
10305,47.5761930975,-122.009440586,"Maple, Bigleaf (Acer macrophyllum)",25
10306,47.5761822338,-122.009586693,"Fir, Douglas (Pseudotsuga menziesii)",25
10307,47.5762837293,-122.009479738,"Fir, Douglas (Pseudotsuga menziesii)",22
10308,47.576299603,-122.009591685,"Fir, Douglas (Pseudotsuga menziesii)",18
10309,47.576253425,-122.009653719,"Cedar, Western Red (Thuja plicata)",6
10310,47.5762683366,-122.009666553,"Plum (Prunus species)",6
10311,47.576276995,-122.009669406,"Plum (Prunus species)",8
10312,47.5762981599,-122.009669406,"Cedar, Western Red (Thuja plicata)",11
10313,47.5763842625,-122.00962591,"Fir, Douglas (Pseudotsuga menziesii)",45
10314,47.5763914778,-122.009723596,"Fir, Douglas (Pseudotsuga menziesii)",25
10315,47.5763539583,-122.009703631,"Cedar, Western Red (Thuja plicata)",10
10316,47.5763977311,-122.009719318,"Fir, Douglas (Pseudotsuga menziesii)",6
10317,47.5764756562,-122.00963518,"Fir, Douglas (Pseudotsuga menziesii)",30
10318,47.5766315061,-122.009853369,"Fir, Douglas (Pseudotsuga menziesii)",38
10319,47.5765771511,-122.0097621,"Alder, Red (Alnus rubra)",28
10320,47.576629582,-122.009742848,"Fir, Douglas (Pseudotsuga menziesii)",30
10321,47.5764785423,-122.009717892,"Alder, Red (Alnus rubra)",25
10322,47.5760595732,-122.009470468,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",30
10323,47.5760711177,-122.009465477,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",6
10324,47.5760667885,-122.009430538,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",15
10325,47.57607689,-122.009397025,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",17
10326,47.5760922827,-122.009364939,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",10
10327,47.5760855484,-122.009343548,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",16
10328,47.5760893966,-122.009321443,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",13
10329,47.5760922827,-122.009301478,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",11
10330,47.576099979,-122.009286505,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",18
10331,47.5761472401,-122.009283005,"Hemlock, Mountain (Tsuga mertensiana)",15
10332,47.5761086375,-122.009223044,"Plum (Prunus species)",8
10333,47.5761115236,-122.009199514,"Alder, Red (Alnus rubra)",10
10334,47.5761370178,-122.00908115,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",30
10335,47.5761273973,-122.009075446,"Alder, Red (Alnus rubra)",6
10336,47.576142309,-122.009029098,"Alder, Red (Alnus rubra)",12
10337,47.5761471192,-122.008980612,"Alder, Red (Alnus rubra)",10
10338,47.5761601068,-122.008979185,"Alder, Red (Alnus rubra)",6
10339,47.5761533725,-122.008958507,"Alder, Red (Alnus rubra)",6
10340,47.5761557776,-122.008944247,"Alder, Red (Alnus rubra)",11
10341,47.5761562587,-122.008926421,"Alder, Red (Alnus rubra)",8
10342,47.5761577017,-122.008885065,"Plum (Prunus species)",6
10343,47.5761658791,-122.008878647,"Maple, Bigleaf (Acer macrophyllum)",6
10344,47.576164436,-122.008834439,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",34
10345,47.5761668411,-122.008796648,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",28
10346,47.585514655,-122.013445667,"Maple, Bigleaf (Acer macrophyllum)",25
10347,47.5855203856,-122.013559529,"Fir, Douglas (Pseudotsuga menziesii)",18
10348,47.58535974,-122.013299415,"Maple, Bigleaf (Acer macrophyllum)",28
10349,47.585326395,-122.013260277,"Fir, Douglas (Pseudotsuga menziesii)",23
10350,47.5852944393,-122.013301475,"Fir, Douglas (Pseudotsuga menziesii)",28
10351,47.5852902712,-122.013239679,"Fir, Douglas (Pseudotsuga menziesii)",16
10352,47.5852735987,-122.013179942,"Fir, Douglas (Pseudotsuga menziesii)",30
10353,47.5852833243,-122.013138744,"Fir, Douglas (Pseudotsuga menziesii)",18
10354,47.5852742934,-122.013127415,"Fir, Douglas (Pseudotsuga menziesii)",27
10355,47.5852145501,-122.013001762,"Maple, Bigleaf (Acer macrophyllum)",38
10356,47.5851534303,-122.012829378,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",23
10357,47.5850214262,-122.012684539,"Fir, Douglas (Pseudotsuga menziesii)",14
10358,47.5849783553,-122.012611413,"Fir, Douglas (Pseudotsuga menziesii)",14
10359,47.5849526517,-122.012524898,"Fir, Douglas (Pseudotsuga menziesii)",16
10360,47.5849241692,-122.012442503,"Fir, Douglas (Pseudotsuga menziesii)",10
10361,47.5848456689,-122.012325089,"Fir, Douglas (Pseudotsuga menziesii)",12
10362,47.5848623415,-122.012242694,"Fir, Douglas (Pseudotsuga menziesii)",14
10363,47.5848421954,-122.012178837,"Fir, Douglas (Pseudotsuga menziesii)",14
10364,47.5848199652,-122.01212837,"Maple, Bigleaf (Acer macrophyllum)",15
10365,47.584814348816,-122.012053070138,"Fir, Douglas (Pseudotsuga menziesii)",16
10366,47.5871909235,-122.004520227,"Maple, Bigleaf (Acer macrophyllum)",15
10367,47.5871846715,-122.004525932,"Fir, Douglas (Pseudotsuga menziesii)",30
10368,47.5871512958,-122.004428878,"Fir, Douglas (Pseudotsuga menziesii)",28
10369,47.5871841906,-122.004423967,"Fir, Douglas (Pseudotsuga menziesii)",26
10370,47.5871912122,-122.004323349,"Fir, Douglas (Pseudotsuga menziesii)",18
10371,47.5871822669,-122.004331985,"Fir, Douglas (Pseudotsuga menziesii)",28
10372,47.5871928472,-122.004224317,"Fir, Douglas (Pseudotsuga menziesii)",44
10373,47.5871712057,-122.004266386,"Fir, Douglas (Pseudotsuga menziesii)",38
10374,47.5871673584,-122.004177969,"Fir, Douglas (Pseudotsuga menziesii)",14
10375,47.5871784195,-122.004171552,"Fir, Douglas (Pseudotsuga menziesii)",27
10376,47.5870785781,-122.004147052,"Fir, Douglas (Pseudotsuga menziesii)",10
10377,47.5871668208,-122.004061691,"Fir, Douglas (Pseudotsuga menziesii)",26
10378,47.5871336373,-122.004095917,"Fir, Douglas (Pseudotsuga menziesii)",15
10379,47.5871543169,-122.004111603,"Fir, Douglas (Pseudotsuga menziesii)",25
10380,47.5872033708,-122.004053847,"Fir, Douglas (Pseudotsuga menziesii)",27
10381,47.5871831721,-122.004078804,"Cedar, Western Red (Thuja plicata)",25
10382,47.5871687445,-122.004119447,"Fir, Douglas (Pseudotsuga menziesii)",12
10383,47.5874318641,-122.004326994,"Fir, Douglas (Pseudotsuga menziesii)",34
10384,47.587420322,-122.0041851,"Fir, Douglas (Pseudotsuga menziesii)",32
10385,47.5856633778,-122.013664658,"Maple, Bigleaf (Acer macrophyllum)",30
10386,47.5857792829,-122.013657527,"Fir, Douglas (Pseudotsuga menziesii)",26
10387,47.5858446898,-122.013621875,"Fir, Douglas (Pseudotsuga menziesii)",24
10388,47.5858908593,-122.01362758,"Fir, Douglas (Pseudotsuga menziesii)",20
10389,47.585899997,-122.013617597,"Fir, Douglas (Pseudotsuga menziesii)",8
10390,47.5859394335,-122.013621875,"Fir, Douglas (Pseudotsuga menziesii)",10
10391,47.5859812745,-122.013625441,"Fir, Douglas (Pseudotsuga menziesii)",18
10392,47.585971175,-122.013533459,"Fir, Douglas (Pseudotsuga menziesii)",12
10393,47.5860000309,-122.013577667,"Fir, Douglas (Pseudotsuga menziesii)",14
10394,47.5862722374,-122.013673927,"Fir, Douglas (Pseudotsuga menziesii)",15
10395,47.5865526182,-122.012884595,"Fir, Douglas (Pseudotsuga menziesii)",20
10396,47.586541076,-122.012752683,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",30
10397,47.5866026345,-122.012709901,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",25
10398,47.5866608265,-122.012548041,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",20
10399,47.5866362993,-122.011919142,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",36
10400,47.5866507271,-122.011904168,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",13
10401,47.5866526508,-122.011892047,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",10
10402,47.5866550554,-122.011820743,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",10
10403,47.5866343756,-122.011807195,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",8
10404,47.5866411086,-122.011765839,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",40
